INFO 2021-04-30 10:50:31,023 autoreload 16615 139797028714304 Watching for file changes with StatReloader
DEBUG 2021-04-30 10:58:55,842 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/runners.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/format_helpers.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/abc.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/sql/where.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/messages/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/exceptions.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/encodings/utf_8.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/urllib/parse.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/traceback.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/gzip.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/storage.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/generic/list.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/cmd.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/context.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/info/views.py first seen with mtime 1619692936.8614926
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/textwrap.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /usr/lib/python3.8/logging/handlers.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/filters/reindent.py first seen with mtime 1611661712.1884377
DEBUG 2021-04-30 10:58:55,843 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/query.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/lookups.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/generic/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/apps/registry.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/multiprocessing/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/templatetags/static.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/base_user.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/concurrent/futures/thread.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/topological_sort.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/tokenize.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/handlers/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/forms.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/mime/text.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/subprocess.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/message.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/constants.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/lib-dynload/_ssl.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/deletion.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /usr/lib/python3.8/pdb.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,844 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/template/loader_tags.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/constants.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/functions/datetime.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/info/urls.py first seen with mtime 1619526271.3644736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /usr/lib/python3.8/datetime.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /usr/lib/python3.8/bz2.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/exceptions.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/schema.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/dateparse.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/html.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/apps.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/models.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/tokens.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1611661712.7244642
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/dispatch/dispatcher.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/urls/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/messages/storage/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/images.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/fields.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /usr/lib/python3.8/_bootlocale.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/features.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/signals.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/functions/window.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,845 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/_header_value_parser.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/introspection.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/messages/constants.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/constraints.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/pytz/__init__.py first seen with mtime 1611661712.2524407
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /usr/lib/python3.8/distutils/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/i18n.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /usr/lib/python3.8/types.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,846 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/transports.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /usr/lib/python3.8/json/encoder.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/management/commands/runserver.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /usr/lib/python3.8/xml/dom/minicompat.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /usr/lib/python3.8/_compat_pickle.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1611661712.7244642
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/models.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,847 autoreload 16772 139742582658880 File /usr/lib/python3.8/html/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /usr/lib/python3.8/lib-dynload/_contextvars.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/filters/__init__.py first seen with mtime 1611661712.1884377
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/management/sql.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/helpers.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /usr/lib/python3.8/logging/config.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,848 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/base_subprocess.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/security/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/base_futures.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/apps.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/response.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/migrations/operations/special.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/unix_events.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /usr/lib/python3.8/lib-dynload/_asyncio.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /usr/lib/python3.8/lib-dynload/termios.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,849 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/decorators.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/auth/management/__init__.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/serializers/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/sql/datastructures.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/errors.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/asgiref/current_thread_executor.py first seen with mtime 1611661712.1524358
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/tree.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/conf/locale/__init__.py first seen with mtime 1611661712.4604511
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/messages/api.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /usr/lib/python3.8/base64.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,850 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/pytz/exceptions.py first seen with mtime 1611661712.2524407
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/test/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/utils.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/templatetags/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/templates.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/messages.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/__init__.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/cli.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/related.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,851 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1611661712.7364647
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /usr/lib/python3.8/unittest/util.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /usr/lib/python3.8/concurrent/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/cache/backends/base.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/numberformat.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/utils.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /usr/lib/python3.8/ssl.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/http/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /usr/lib/python3.8/email/encoders.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/functions/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,852 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/base/client.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/lib-dynload/_queue.cpython-38-x86_64-linux-gnu.so first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/asgiref/sync.py first seen with mtime 1611661712.1524358
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/hmac.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/fractions.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/asyncio.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/expressions.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/log.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/selectors.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/_compression.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/utils/safestring.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/asyncio/coroutines.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/forms/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/distutils/version.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/manager.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/checks/caches.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/models/fields/proxy.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/exceptions.py first seen with mtime 1611661712.5844572
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/ntpath.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/core/files/uploadhandler.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/engine/filter_stack.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/urllib/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,853 autoreload 16772 139742582658880 File /usr/lib/python3.8/logging/__init__.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/admin/checks.py first seen with mtime 1611661712.5284545
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/contrib/staticfiles/__init__.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/db/backends/sqlite3/schema.py first seen with mtime 1611661712.9164736
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/sqlparse/keywords.py first seen with mtime 1611661712.1844375
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/random.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /usr/lib/python3.8/wsgiref/simple_server.py first seen with mtime 1595941180.0
DEBUG 2021-04-30 10:58:55,854 autoreload 16772 139742582658880 File /home/seantakei/Desktop/reds/11_env/lib/python3.8/site-packages/django/views/debug.py first seen with mtime 1611661712.9164736
